Timestamp           | Level    | Location                             | Message
2025-05-07 05:48:47 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       6     ▲ 0.9630      ▼ 0.1585       0.9735      ▼ 0.1416        0.001  5.0404
2025-05-07 05:48:52 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       7     ▲ 0.9630      ▼ 0.1330     ▲ 0.9788      ▼ 0.1241        0.001  5.0632
2025-05-07 05:48:57 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       8     ▲ 0.9696      ▼ 0.1297        0.963        0.1359        0.001  5.0591
2025-05-07 05:49:03 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       9       0.9683      ▼ 0.1122       0.9735      ▼ 0.1135        0.001  5.0673
2025-05-07 05:49:08 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️      10       0.9683      ▼ 0.1098     ▲ 0.9788      ▼ 0.1080        0.001  5.0696
2025-05-07 05:49:08 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:49:08 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=315, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:49:08 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:49:08 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=945, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:49:11 | DEBUG    | [code_v7   :__init__          : 764] | 🐞 Loading pre-trained vit_b_16 model...
2025-05-07 05:49:12 | DEBUG    | [code_v7   :__init__          : 766] | 🐞 Pre-trained model loaded.
2025-05-07 05:49:12 | DEBUG    | [code_v7   :__init__          : 769] | 🐞 Replaced ViT head for 6 classes.
2025-05-07 05:49:12 | INFO     | [code_v7   :__init__          : 780] | ℹ️ SimpleViT: Froze layers, unfroze last 4 parameter groups.
2025-05-07 05:49:12 | DEBUG    | [code_v7   :get_split_datasets: 949] | 🐞 Split created: 756 train, 189 validation.
2025-05-07 05:49:12 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=756, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:49:12 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=189, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:49:17 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr     dur
2025-05-07 05:49:17 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  ------
2025-05-07 05:49:17 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       1     ▲ 0.7487      ▼ 0.9763     ▲ 0.8889      ▼ 0.5299        0.001  5.1044
2025-05-07 05:49:22 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       2     ▲ 0.9220      ▼ 0.3967     ▲ 0.9101      ▼ 0.3473        0.001  5.0469
2025-05-07 05:49:27 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       3     ▲ 0.9418      ▼ 0.2850     ▲ 0.9206      ▼ 0.2902        0.001  5.0535
2025-05-07 05:49:32 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       4       0.9378      ▼ 0.2394     ▲ 0.9471      ▼ 0.2220        0.001  5.0652
2025-05-07 05:49:37 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       5     ▲ 0.9590      ▼ 0.1892     ▲ 0.9683      ▼ 0.1952        0.001  5.054
2025-05-07 05:49:42 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       6     ▲ 0.9630      ▼ 0.1634     ▲ 0.9735      ▼ 0.1655        0.001  5.0725
2025-05-07 05:49:47 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       7       0.9524      ▼ 0.1604       0.9683      ▼ 0.1542        0.001  5.0505
2025-05-07 05:49:52 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       8       0.9616      ▼ 0.1409     ▲ 0.9735      ▼ 0.1400        0.001  5.0642
2025-05-07 05:49:57 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       9     ▲ 0.9656      ▼ 0.1219     ▲ 0.9894      ▼ 0.1206        0.001  5.0803
2025-05-07 05:50:02 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️      10     ▲ 0.9709      ▼ 0.1136       0.9841      ▼ 0.1190        0.001  5.0569
2025-05-07 05:50:02 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:50:02 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=315, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:50:03 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
